,anime_id,name,genre,rating
5265,4667,B-Densetsu! Battle Bedaman Enkon,"Adventure, Comedy, Kids, Shounen",6.48
5266,4070,Black Jack: Dr. Pinoko no Mori no Bouken,Comedy,6.48
5267,13169,Buta,"Adventure, Comedy, Fantasy, Historical",6.48
5268,69,Cluster Edge,"Action, Fantasy, Military, Sci-Fi",6.48
5269,31967,Dog Days&#039;&#039;: Gravure Talk,"Comedy, Fantasy",6.48
5270,7816,Dr. Slump Movie 06: Arale-chan N-cha! Penguin Mura wa Hare Nochi Hare,"Comedy, Sci-Fi, Shounen",6.48
5271,8145,Gegege no Kitarou: Nippon Bakuretsu,"Action, Fantasy, Horror, Kids, Shounen, Supernatural",6.48
5272,21575,Ghost in the Shell: Arise - Logicoma Specials,"Mecha, Sci-Fi",6.48
5273,1849,Haou Taikei Ryuu Knight: Adeu Legend,"Action, Adventure, Fantasy, Mecha",6.48
5274,5600,Little El Cid no Bouken,"Adventure, Historical, Kids",6.48
5275,1428,Lupin III: Secret File,"Adventure, Comedy, Shounen",6.48
5276,3676,Machine Robo: Revenge of Chronos,"Action, Mecha, Sci-Fi",6.48
5277,4113,Mahou no Mako-chan,"Fantasy, Magic, Romance, Shoujo",6.48
5278,6277,Manga Nippon Mukashibanashi (1976),"Fantasy, Historical",6.48
5279,6130,Marie &amp; Gali,Comedy,6.48
5280,3619,Nanako SOS,"Comedy, Parody, Romance, Super Power",6.48
5281,2085,NG Knight Ramune &amp; 40 EX: Biku Biku Triangle Ai no Arashi Daisakusen,"Adventure, Comedy, Fantasy, Mecha, Shounen",6.48
5282,2052,Nozomi Witches,"Romance, Sports",6.48
5283,3065,Ozanari Dungeon: Kaze no Tou,"Action, Adventure, Comedy, Fantasy",6.48
5284,30679,Queen&#039;s Blade: Grimoire,"Action, Adventure, Ecchi, Fantasy",6.48
5285,24763,Robot Girls Z Specials,"Comedy, Mecha, Parody",6.48
5286,2153,Saint Beast: Kouin Jojishi Tenshi Tan,Fantasy,6.48
5287,8745,Seikima II Humane Society: Jinrui Ai ni Michita Shakai,"Demons, Supernatural",6.48
5288,15119,Senran Kagura,"Action, Comedy, Ecchi, School",6.48
5289,28603,Shakugan no Shana: Naze Nani Shana! Nandemo Shitsumonbako! Special,"Comedy, Fantasy, Supernatural",6.48
5290,16415,Sousei no Aquarion Special,"Comedy, Mecha",6.48
5291,1903,Stratos 4: Logbook,"Action, Ecchi, Sci-Fi",6.48
5292,8026,Super Street Fighter IV,"Action, Adventure, Shounen",6.48
5293,6397,Tentou Mushi no Uta,"Drama, Slice of Life",6.48
5294,2631,The☆Doraemons: Goal! Goal! Goal!!,"Comedy, Fantasy, Kids, Sci-Fi, Shounen, Sports",6.48
5295,12361,Track City,"Action, Cars",6.48
5296,1460,Uchuu no Kishi Tekkaman Blade II,"Action, Adventure, Drama, Mecha, Military, Sci-Fi, Space",6.48
5297,20965,Wonder Garden,Fantasy,6.48
5298,3011,Yotsunoha,"Romance, School",6.48
5299,1346,AD Police,"Adventure, Dementia, Mecha, Mystery, Police, Psychological, Sci-Fi, Thriller",6.47
5300,15607,Ai no Wakakusa Monogatari Specials,"Drama, Historical, Slice of Life",6.47
5301,32023,Bubuki Buranki,"Action, Drama, Mecha, Sci-Fi",6.47
5302,8547,Dr. Slump Movie 05: Arale-chan Hoyoyo! Yume no Miyako Mechapolis,"Comedy, Sci-Fi, Shounen",6.47
5303,9121,Heroman Specials,"Action, Sci-Fi, Shounen",6.47
5304,825,King of Fighters: Another Day,"Adventure, Drama, Shounen",6.47
5305,3061,Kishin Heidan,"Adventure, Historical, Mecha, Sci-Fi",6.47
5306,15093,Koihime†Musou OVA Omake,"Adventure, Comedy, Fantasy",6.47
5307,1262,Macross II: Lovers Again,"Adventure, Mecha, Military, Sci-Fi, Shounen, Space",6.47
5308,3482,Madonna,"Comedy, School, Sports",6.47
5309,3880,Makyou Densetsu Acrobunch,"Mecha, Sci-Fi, Shounen",6.47
5310,3884,Maze☆Bakunetsu Jikuu: Hot Springs,"Action, Comedy, Ecchi, Fantasy",6.47
5311,8743,Memory (ONA),"Drama, Military, Sci-Fi, Slice of Life",6.47
5312,7079,Ookamikakushi,"Action, Horror, Mystery, Supernatural",6.47
5313,20907,Ookii 1 Nensei to Chiisana 2 Nensei,Adventure,6.47
5314,31168,Pokemon XY: Odemashi Ko Majin Hoopa,"Action, Fantasy, Kids",6.47
5315,23309,Rail Wars!,"Action, Ecchi, Police",6.47
5316,5223,Robotan (1986),"Comedy, Kids",6.47
5317,8373,Shin Mitsubachi Maya no Bouken,"Adventure, Comedy",6.47
5318,1443,Sol Bianca,"Action, Adventure, Sci-Fi, Space",6.47
5319,32993,Sore ga Seiyuu!: Petit Uchiage,"Comedy, Slice of Life",6.47
5320,1671,Soreyuke! Uchuu Senkan Yamamoto Yohko II,"Action, Adventure, Sci-Fi",6.47
5321,27629,Tantei Kageki Milky Holmes TD,"Comedy, Mystery, Super Power",6.47
5322,3977,To Heart Omake,"Comedy, Harem, School, Slice of Life",6.47
5323,30166,Wangpai Yushi Di 0 Ji,"Comedy, Fantasy, School, Shounen, Supernatural",6.47
5324,184,Xenosaga The Animation,"Action, Mecha, Sci-Fi, Shounen, Space",6.47
5325,3704,Zenryoku Usagi,"Comedy, Kids",6.47
5326,8194,Akuma-kun,"Adventure, Fantasy, Horror, Magic, Supernatural",6.46
5327,31683,Danchigai Special,"Comedy, Slice of Life",6.46
5328,7667,Dr. Slump Movie 03: Arale-chan Hoyoyo! Sekai Isshuu Dai Race,"Comedy, Sci-Fi, Shounen",6.46
5329,1314,DT Eightron,"Action, Sci-Fi, Shounen",6.46
5330,3101,F-Zero: Falcon Densetsu,"Action, Adventure, Cars, Mecha, Sci-Fi, Shounen, Sports",6.46
5331,5292,Getter Robo Go,"Action, Adventure, Mecha, Military, Shounen",6.46
5332,5900,Jean Valjean Monogatari,Drama,6.46
5333,17785,Jungle wa Itsumo Hare nochi Guu: Eizou Tokuten - Maboroshi no Pilot Film,Comedy,6.46
5334,1883,Kappa no Kaikata,Comedy,6.46
5335,9014,Kuttsukiboshi,"Drama, Romance, Shoujo Ai, Supernatural",6.46
5336,887,Megami Kouhosei Special Curriculum,"Action, Mecha, Military, Sci-Fi, Space",6.46
5337,9990,Midori-ko,"Dementia, Drama",6.46
5338,864,Mobile Suit Gundam Seed MSV Astray,"Mecha, Military, Sci-Fi, Shounen, Space",6.46
5339,10802,MonHun Nikki Girigiri Airou Mura G,"Action, Comedy",6.46
5340,30842,Nekota no Koto ga Kininatte Shikatanai. (ONA),"School, Shoujo",6.46
5341,2233,Ocha-ken: Chokotto Monogatari,"Comedy, Kids",6.46
5342,1867,Oira Uchuu no Tankoufu,"Action, Adventure, Sci-Fi, Shounen, Space",6.46
5343,10219,Oniichan no Koto nanka Zenzen Suki ja Nai n da kara ne!! Special,"Comedy, Ecchi, Romance",6.46
5344,3913,Onikirimaru,"Action, Demons, Martial Arts, Shounen",6.46
5345,6303,Perman,"Adventure, Comedy",6.46
5346,610,Popotan,"Comedy, Drama, Ecchi, Supernatural",6.46
5347,3474,Push,Parody,6.46
5348,6674,Reporter Blues,"Comedy, Mystery",6.46
5349,17777,"Saikin, Imouto no Yousu ga Chotto Okashiinda ga.","Comedy, Ecchi, Romance, Shounen, Supernatural",6.46
5350,1444,Sol Bianca: Taiyou no Fune,"Adventure, Mecha, Sci-Fi, Space",6.46
5351,16099,Sword Art Online: Sword Art Offline,Comedy,6.46
5352,3472,Tenrankai no E,Comedy,6.46
5353,51,Tenshi Kinryouku,"Action, Drama, Romance, Shoujo, Supernatural",6.46
5354,10306,Umi Monogatari: Kanon to Iku Amamikoshima,Comedy,6.46
5355,4521,Watt Poe to Bokura no Ohanashi,"Adventure, Sci-Fi",6.46
5356,2008,Yawara! Sore Yuke Koshinuke Kids!!,"Action, Comedy, Drama, Martial Arts, Romance, Slice of Life, Sports",6.46
5357,4044,Youkai Ningen Bem,Horror,6.46
5358,6075,Ai no Wakakusa Yama Monogatari,Comedy,6.45
5359,6107,Aru Hibi no CLAMP Gakuen Tanteidan,Comedy,6.45
5360,29998,Asobi ni Iku yo!: Asobi ni Oide - Owari,Comedy,6.45
5361,9163,Attack No.1 (1970),"Drama, Shoujo, Sports",6.45
5362,722,Baby☆Love,"Comedy, Romance",6.45
5363,8278,Biohazard 4: Incubate,"Action, Demons, Horror, Military, Mystery, Police, Supernatural, Thriller",6.45
5364,5829,Blocker Gundan IV Machine Blaster,"Action, Mecha, Sci-Fi",6.45
5365,2127,Chouja Raideen,"Adventure, Mecha, Sci-Fi, Shounen",6.45
5366,13955,Dennou Coil Recaps,"Adventure, Comedy, Drama, Mystery, Sci-Fi",6.45
5367,21495,Denpa Kyoushi,"Comedy, School, Shounen",6.45
5368,7718,Denshinbashira Elemi no Koi,Fantasy,6.45
5369,28673,Duan Nao,"Mystery, Sci-Fi, Shounen, Thriller",6.42
5370,661,Elf-ban Kakyuusei: Anata dake wo Mitsumete...,"Drama, Harem, Romance, School",6.45
5371,6413,Go! Go! Ackman,"Action, Comedy, Supernatural",6.45
5372,7551,Gowapper 5 Gordam,"Action, Adventure, Mecha, Sci-Fi",6.45
5373,13639,Hi no Youjin,"Historical, Slice of Life",6.45
5374,910,Himawari!,"Adventure, Comedy, Martial Arts",6.45
5375,12689,Kiss Dum R: Meguriahi,"Mecha, Military, Sci-Fi",6.45
5376,10028,Magic Knight Rayearth Omake,"Adventure, Comedy, Drama, Fantasy, Magic, Mecha, Romance, Shoujo",6.45
5377,3660,Mahou no Idol Pastel Yumi,"Comedy, Fantasy, Kids, Magic, Shoujo",6.45
5378,2133,Mari Iyagi,"Drama, Fantasy, Slice of Life",6.45
5379,362,Memories Off 2nd,"Drama, Romance",6.45
5380,363,Memories Off 3.5,"Drama, Romance",6.45
5381,470,Okusama wa Joshikousei (TV),"Comedy, Drama, Romance, Slice of Life",6.45
5382,10180,Otome Youkai Zakuro Picture Drama,"Demons, Historical, Romance, Seinen, Supernatural",6.45
5383,28853,Pokemon: Pikachu to Pokemon Ongakutai,"Adventure, Fantasy, Kids",6.45
5384,2466,Scramble Wars: Tsuppashire! Genom Trophy Rally,Parody,6.45
5385,31914,Shoujo-tachi wa Kouya wo Mezasu,School,6.45
5386,4941,Tezuka Osamu ga Kieta?! 20 Seiki Saigo no Kaijiken,Mystery,6.45
5387,11773,To Heart 2: Dungeon Travelers,"Adventure, Comedy, Ecchi, Fantasy, Magic, Seinen",6.45
5388,17068,Transfer,"Action, Music",6.45
5389,28085,Wonder (Movie),Dementia,6.45
5390,3234,009-1: R&amp;B,"Action, Sci-Fi, Seinen",6.44
5391,6462,Amefuri Kozou,"Fantasy, Supernatural",6.44
5392,13863,Arve Rezzle: Kikaijikake no Yousei-tachi,"Action, Drama, Mystery, Sci-Fi, Thriller",6.44
5393,1701,Boku no Marie,"Comedy, Ecchi, Romance, Sci-Fi, Seinen",6.44
5394,159,Boukyaku no Senritsu,"Adventure, Fantasy, Horror, Mecha, Psychological, Sci-Fi, Shounen, Space, Supernatural",6.44
5395,458,Buttobi!! CPU,"Comedy, Ecchi, Magic, Sci-Fi, Seinen",6.44
5396,33689,Dive to Blue,Music,6.44
5397,14875,Eureka Seven AO: Jungfrau no Hanabana-tachi,"Action, Adventure, Drama, Mecha, Sci-Fi",6.44
5398,10666,Fireball Special,"Comedy, Sci-Fi",6.44
5399,1865,Getsumen To Heiki Mina,"Comedy, Parody, Sci-Fi",6.44
5400,133,Green Green,"Comedy, Ecchi, Romance, School, Slice of Life",6.44
5401,647,Harukanaru Toki no Naka de: Ajisai Yumegatari,"Adventure, Demons, Drama, Fantasy, Historical, Romance, Shoujo, Supernatural",6.44
5402,1057,Ippatsu Kiki Musume,"Action, Comedy, Ecchi",6.44
5403,15847,Iron Man: Rise of Technovore,"Action, Mecha",6.44
5404,24873,Juuou Mujin no Fafnir,"Fantasy, Harem, Romance, School",6.44
5405,5132,Let&#039;s Nupu Nupu,"Comedy, Ecchi, School",6.44
5406,952,Magical Nyan Nyan Taruto,"Comedy, Magic",6.44
5407,1880,Midnight Eye: Gokuu II,"Action, Adventure, Mystery, Sci-Fi, Seinen, Super Power",6.44
5408,7171,Oni,"Demons, Historical, Supernatural",6.44
5409,28385,Seto no Hanayome Picture Drama,"Comedy, Parody, Romance, School",6.44
5410,2100,Silent Mobius 2,"Adventure, Demons, Fantasy, Sci-Fi, Seinen",6.44
5411,33205,StarFox Zero: The Battle Begins,"Action, Sci-Fi, Space",6.44
5412,8079,Tamala 2010: A Punk Cat in Space OVA,"Dementia, Sci-Fi",6.44
5413,6331,Ten Little Gall Force,"Action, Comedy, Mecha, Military, Parody, Sci-Fi, Space",6.44
5414,4853,Tezuka Osamu no Don Dracula,"Comedy, Horror, Supernatural, Vampire",6.44
5415,4578,Time Bokan Oudou Fukko,"Action, Comedy, Mecha, Parody, Sci-Fi",6.44
5416,26443,Triage X,"Action, Adventure, Ecchi, Shounen",6.44
5417,6731,Ultraman Kids no Kotowaza Monogatari,"Comedy, Kids, Super Power",6.44
5418,2018,Warau Hyouteki,"Horror, Mystery",6.44
5419,6861,Water Brain,"Dementia, Fantasy, Sci-Fi",6.44
5420,6693,Yatterman the Movie: Shin Yattermecha Osu Gou! Omocha no Kuni de Dai Ketsudan da Koron,"Comedy, Kids",6.44
5421,31319,12-sai. 2nd Season,"Romance, School, Shoujo",6.43
5422,12967,Arcana Famiglia,"Action, Harem, Romance, Shoujo",6.43
5423,4025,Asobou! Hello Kitty,"Adventure, Fantasy, Kids",6.43
5424,4563,Bakkyuu HIT! Crash Bedaman,Adventure,6.43
5425,2822,Bamboo Bears,Comedy,6.43
5426,18881,Code Geass: Hangyaku no Lelouch - Kiseki no Birthday Picture Drama Flash Special,"School, Supernatural",6.43
5427,295,Divergence Eve 2: Misaki Chronicles,"Adventure, Drama, Mecha, Military, Sci-Fi, Space",6.43
5428,29722,"Eikoku Ikka, Nihon wo Taberu","Comedy, Slice of Life",6.43
5429,8146,Gegege no Kitarou: Daikaijuu,"Action, Fantasy, Horror, Shounen, Supernatural",6.43
5430,2697,Hi-Speed Jecy,"Action, Sci-Fi",6.43
5431,4737,Himitsukessha Taka no Tsume,"Comedy, Parody, Super Power",6.43
5432,258,Hitsuji no Uta,"Drama, Horror, Vampire",6.43
5433,10905,Ikoku Meiro no Croisée Picture Drama,"Historical, Seinen, Slice of Life",6.43
5434,5013,Juugo Shounen Hyouryuuki,"Adventure, Drama, Historical",6.43
5435,3858,Konchuu Monogatari Minashigo Hutch,"Adventure, Comedy, Drama",6.43
5436,31804,Kuma Miko,"Comedy, Seinen, Slice of Life",6.43
5437,8302,Ladies versus Butlers! Specials,"Ecchi, Seinen",6.43
5438,2307,Lime-iro Senkitan: Nankoku Yume Roman,"Action, Comedy, Ecchi, Mecha",6.43
5439,7598,Loups=Garous,"Mystery, Sci-Fi, Thriller",6.43
5440,3571,Mach GoGoGo (1997),"Adventure, Cars",6.43
5441,3881,Majokko Tickle,"Comedy, Magic, Shoujo",6.43
5442,2571,Mitsubachi Maya no Bouken,"Adventure, Comedy, Kids",6.43
5443,614,Okusama wa Mahou Shoujo,"Magic, Romance",6.43
5444,34252,STAR BEAT!: Hoshi no Kodou,Music,6.39
5445,13563,The Four Seasons,Slice of Life,6.42
5446,13969,Thermae Romae x Yoyogi Animation Gakuin Collaboration,"Comedy, Historical, Seinen",6.43
5447,31750,TV-ban Pokemon Special Masara Town-hen Soushuuhen,"Action, Adventure, Comedy, Fantasy, Kids",6.43
5448,11445,UFO Princess Valkyrie: Recap,"Comedy, Romance, Sci-Fi",6.44
5449,3361,UFO Senshi Dai Apolon,"Action, Mecha, Sci-Fi",6.43
5450,9526,Wolf Guy,"Action, Military, Sci-Fi",6.43
5451,2024,Yoshimune,"Comedy, Historical",6.43
5452,33056,Buddy Go!,"Comedy, Romance, Shoujo",6.42
5453,9591,Code Geass: Hangyaku no Lelouch R2: Flash Specials,Parody,6.42
5454,8548,Dr. Slump Movie 08: Arale-chan Hoyoyo!! Tasuketa Same ni Tsurerarete...,"Comedy, Sci-Fi, Shounen",6.42
5455,33499,Ganbare! Kickers Specials,"Drama, Shounen, Sports",6.43
5456,1868,Gin&#039;iro no Olynsis: Tokito,"Adventure, Drama, Mecha, Romance",6.42
5457,9389,Ginga Hyouryuu Vifam: Kieta 12-nin,"Action, Adventure, Mecha, Sci-Fi",6.42
5458,33024,Ginga Kikoutai Majestic Prince: Mirai e no Tsubasa,"Action, Mecha, School, Sci-Fi, Seinen, Space",6.42
5459,4385,Great Mazinger tai Getter Robo,"Action, Mecha, Sci-Fi",6.42
5460,4386,Great Mazinger tai Getter Robo G: Kuuchuu Dai-Gekitotsu,"Action, Mecha, Sci-Fi",6.42
5461,5168,Hairy Tale,"Historical, Samurai",6.42
5462,3838,Himitsu no Akko-chan 2,"Magic, School, Shoujo",6.42
5463,7017,K-On!: Ura-On!,Comedy,6.42
5464,3278,Kinnikuman: New York Kiki Ippatsu!,"Action, Comedy, Shounen, Sports",6.42
5465,2260,Kirameki☆Project,"Comedy, Ecchi, Mecha, Sci-Fi",6.42
5466,4023,Kitty&#039;s Paradise,"Fantasy, Kids",6.42
5467,31156,Kuusen Madoushi Kouhosei no Kyoukan OVA,"Action, Drama, Fantasy, Magic, School",6.42
5468,9691,Kyomu Senshi Miroku,"Action, Demons, Fantasy, Historical, Samurai, Sci-Fi, Supernatural",6.42
5469,9792,Licca-chan Fushigi na Fushigi na Yunia Monogatari,"Adventure, Kids",6.42
5470,4049,Mafukiden: Pandarian,"Adventure, Comedy, Fantasy, Kids, Magic, Super Power",6.42
5471,349,Magical Canan,"Drama, Fantasy, Magic, Supernatural",6.42
5472,31845,Masou Gakuen HxH,"Action, Comedy, Ecchi, Fantasy, Harem, Romance, School, Sci-Fi",6.42
5473,19257,Meganebu!,"Comedy, School, Slice of Life",6.42
5474,8960,MonHun Nikki Girigiri Airou Mura: Airou Kiki Ippatsu,"Action, Comedy",6.42
5475,5006,Nagagutsu Sanjuushi,"Adventure, Fantasy, Kids",6.42
5476,9106,Nogsaegjeoncha Haemosu,"Action, Adventure, Fantasy, Shounen",6.42
5477,9015,O-bake no... Holly,"Comedy, Fantasy, Kids, Magic",6.42
5478,25257,Persona 4 the Animation: Mr. Experiment Shorts,Comedy,6.42
5479,3819,Sasurai no Taiyou,"Drama, Music",6.42
5480,31540,Sekkou Boys,"Comedy, Music",6.42
5481,31867,Shoujo-tachi wa Kouya wo Mezasu OVA,School,6.42
5482,21119,Sister Princess: Re Pure Character&#039;s,"Drama, Romance",6.42
5483,3507,Survival,"Dementia, Drama, Music, Psychological, School, Supernatural",6.42
5484,18637,Tetsuwan Atom: Ivan no Wakusei - Robot to Ningen no Yuujou,"Action, Mecha, Sci-Fi, Shounen, Super Power",6.42
5485,8449,Togainu no Chi,"Action, Sci-Fi, Shounen Ai",6.42
5486,8961,Tono to Issho: Ippunkan Gekijou,"Comedy, Samurai, Seinen",6.42
5487,6127,Toradora!: SOS!,Comedy,6.42
5488,6234,True Tears Specials,"Comedy, Parody, School",6.42
5489,10405,Xi Avant,"Adventure, Sci-Fi",6.41
5490,12683,Yumeyume,Music,6.42
5491,5396,Yuusha Shirei Dagwon: Suishou no Hitomi no Shounen,Mecha,6.42
5492,17681,Zettai Bouei Leviathan,"Comedy, Fantasy, Magic",6.42
5493,3914,1001 Nights,"Demons, Fantasy, Romance, Seinen",6.41
5494,14077,Blood-C: None-None Gekijou,"Comedy, Parody",6.41
5495,14237,Busou Shinki,"Action, Sci-Fi, Slice of Life",6.41
5496,23985,Futari Ecchi (2014),"Comedy, Ecchi, Romance, Seinen, Slice of Life",6.41
5497,3015,Ginga Eiyuu Densetsu Gaiden: Ougon no Tsubasa,"Action, Drama, Military, Sci-Fi, Shounen, Space",6.41
5498,1679,Green Green Specials,"Comedy, Ecchi, Romance, Slice of Life",6.41
5499,3022,Haai Step Jun,"Action, Romance, School, Sci-Fi",6.41
5500,4513,Hakujaden,"Adventure, Fantasy, Historical, Romance",6.41
5501,30145,Harukanaru Toki no Naka de: Hachiyou Shou Recap,"Demons, Fantasy, Historical, Magic, Shoujo, Supernatural",6.41
5502,4928,Idol Tenshi Youkoso Yoko,"Comedy, Drama, Shoujo",6.41
5503,2422,Kenritsu Chikyuu Boueigun,"Action, Adventure, Comedy, Sci-Fi, Shounen",6.41
5504,3315,Kikou Keisatsu Metal Jack,"Action, Mecha, Police, Sci-Fi",6.41
5505,32202,Kimi ni Maji Kyun!,"Magic, Music, Romance, School",6.42
5506,3276,Kinnikuman: Gyakushuu! Uchuu Kakure Choujin,"Action, Comedy, Shounen, Sports",6.41
5507,2162,Koutetsu Sangokushi,"Adventure, Historical, Shounen",6.41
5508,555,Koutetsu Tenshi Kurumi 2,"Comedy, Mecha, Romance, Sci-Fi, Shoujo Ai, Shounen",6.41
5509,1280,Mamono Hunter Youko,"Comedy, Fantasy, Horror, Magic, Supernatural",6.41
5510,32041,Mori no Densetsu: Dai Ni Gakushou,Fantasy,6.41
5511,8896,Natsufuku no Shoujo-tachi,"Drama, Historical",6.41
5512,28963,Nekota no Koto ga Kininatte Shikatanai.,"School, Shoujo",6.41
5513,18639,Rinne no Lagrange Season 2 Specials,Comedy,6.41
5514,33192,Robot Town Sagami 2028,Drama,6.41
5515,6979,Shukufuku no Campanella,"Adventure, Fantasy, Harem, Magic",6.41
5516,1713,Submarine Super 99,"Action, Adventure, Military, Sci-Fi, Shounen",6.41
5517,2027,Wind: A Breath of Heart Specials,"Comedy, Romance, School",6.41
5518,8985,Yojouhan Shinwa Taikei Specials,Comedy,6.41
5519,21861,Airy Me,"Dementia, Drama, Horror, Music",6.4
5520,5112,Akikan!,"Comedy, Ecchi, Fantasy, Romance",6.4
5521,6287,Akikan!: Kan Ippatsu!? Onsen Panic,"Comedy, Ecchi",6.4
5522,10526,Duel Masters Zero,"Action, Kids",6.4
5523,5375,Gakkyuu Ou Yamazaki,Comedy,6.4
5524,3671,"Genesis Climber Mospeada: Love, Live, Alive","Action, Mecha, Music",6.4
5525,2474,Ginga Ojousama Densetsu Yuna: Shin&#039;en no Fairy,"Action, Adventure, Comedy, Magic, Mecha, Sci-Fi",6.4
5526,16740,Hanamaru Youchien Special Preview,"Comedy, School",6.4
5527,22443,Hello Kitty no Alps no Shoujo Heidi,Kids,6.4
5528,28911,Hidamari Sketch Recap,"Comedy, School, Slice of Life",6.4
5529,28883,Hidan no Aria AA,"Action, School, Shoujo Ai",6.4
5530,360,Himiko-den,"Adventure, Drama, Fantasy, Supernatural",6.4
5531,3839,Himitsu no Akko-chan 3,"Magic, School, Shoujo",6.4
5532,7729,Hokkyoku no Muushika Miishika,Adventure,6.4
5533,21077,Kakumeiki Valvrave Recaps,"Action, Mecha",6.39
5534,2075,Kiko-chan Smile,"Adventure, Comedy, Josei, Slice of Life",6.4
5535,2526,Kirara,"Comedy, Ecchi, Romance, Slice of Life, Supernatural",6.4
5536,19575,Kobayashi ga Kawai sugite Tsurai!!,"Romance, School, Shoujo",6.4
5537,6227,Lovedol: Lovely Idol OVA,"Comedy, Drama, Ecchi, Harem, Music",6.4
5538,1503,Mahou Shoujo Pretty Sammy Specials,"Adventure, Comedy, Fantasy, Magic, Parody, Seinen",6.4
5539,1580,Mouryou Senki Madara,"Adventure, Demons, Shounen, Supernatural",6.4
5540,749,Nanami-chan,"Comedy, Kids",6.4
5541,13681,Nekogami Yaoyorozu Specials,"Comedy, Seinen, Supernatural",6.4
5542,19731,Osamu to Musashi,"Adventure, Fantasy, Kids",6.4
5543,3768,Play Ball,"Action, Shounen, Sports",6.4
5544,980,Rikujou Bouei-tai Mao-chan,"Comedy, Kids, Magic, Military, Sci-Fi",6.4
5545,11049,Shin Maple Town Monogatari: Palm Town-hen - Konnichiwa! Atarashii Machi,"Fantasy, Slice of Life",6.4
5546,1500,Teizokurei Daydream,"Comedy, Drama, Ecchi, Horror, Supernatural",6.4
5547,10594,Tokimeki Tonight Recaps,"Comedy, Fantasy, Romance, Shoujo, Vampire",6.4
5548,33247,Tsubasa to Hotaru (2016),"Romance, School, Shoujo",6.4
5549,9566,Umi kara no Shisha,"Action, Mecha, Sci-Fi, Super Power",6.4
5550,30751,Usavich Zero,Comedy,6.4
5551,4420,Vampiyan Kids: Pilot,"Action, Comedy, Kids, Vampire",6.4
5552,4591,Yoiko,"Comedy, School, Slice of Life",6.4
5553,1583,009-1,"Action, Mecha, Sci-Fi, Seinen",6.39
5554,26189,Ai Tenshi Densetsu Wedding Peach Specials,"Adventure, Comedy, Magic, Romance, Shoujo",6.39
5555,15085,Amnesia,"Fantasy, Josei, Mystery, Romance",6.39
5556,7779,Andersen Monogatari (TV),"Drama, Fantasy, Kids",6.39
5557,7752,Bao Lian Deng,"Action, Adventure, Fantasy",6.39
5558,34173,Buddy Go! 2,"Comedy, Romance, Shoujo",6.39
5559,14277,Chitose Get You!!,"Comedy, Romance, School, Seinen, Slice of Life",6.39
5560,22733,Dragon Collection,"Fantasy, Shounen",6.39
5561,6062,Duel Masters Movie 2: Lunatic God Saga,"Action, Adventure, Comedy, Shounen",6.39
5562,8157,Gegege no Kitarou: Youkai Tokkyuu! Maboroshi no Kisha,"Adventure, Comedy, Fantasy, Horror, Supernatural",6.39
5563,3906,H. P. Lovecraft&#039;s The Dunwich Horror and Other Stories,Horror,6.39
5564,2281,Jikuu Tantei Genshi-kun,"Adventure, Comedy, Fantasy, Mystery, Sci-Fi, Shounen",6.39
5565,9748,Kaze wo Nuke!,Sports,6.39
5566,1591,Kujibiki♥Unbalance,"Comedy, Romance, School",6.39
5567,10755,Lupin tai Holmes,Mystery,6.39
5568,3475,Muramasa,"Historical, Horror, Martial Arts, Samurai",6.39
5569,15881,Oniichan dakedo Ai Sae Areba Kankeinai yo ne! Specials,"Comedy, Ecchi",6.39
5570,31927,Phantom of the Kill: Zero kara no Hangyaku,"Action, Adventure, Fantasy",6.39
5571,25365,Pokemon XY: Koukoku no Princess Diancie,"Comedy, Fantasy, Kids",6.4
5572,8840,Senkou no Night Raid: Yogen,"Action, Historical, Military, Super Power",6.39
5573,23433,Shin Strange+,"Comedy, Shoujo, Slice of Life",6.39
5574,25883,Taisei Kensetsu: Vietnam Noi Bai Kuukou,Drama,6.39
5575,2679,Teki wa Kaizoku: Neko-tachi no Kyouen,"Comedy, Sci-Fi",6.39
5576,4533,Uchuu Kazoku Carlvinson,"Comedy, Fantasy, Sci-Fi",6.39
5577,9100,Umi Monogatari: Marin no Kore Naani?,Comedy,6.39
5578,8249,Votoms Finder,"Action, Drama, Mecha, Military, Sci-Fi",6.39
5579,12123,Yurumates 3D,"Comedy, Seinen, Slice of Life",6.39
5580,6094,A Piece of Phantasmagoria,"Fantasy, Kids",6.38
5581,13859,Accel World: Acchel World.,"Comedy, Sci-Fi",6.38
5582,17167,Akai Koudan Zillion Specials,"Adventure, Sci-Fi, Shounen",6.38
5583,2789,B-Densetsu! Battle Bedaman,"Adventure, Fantasy, Kids, Shounen",6.38
5584,2156,Bakugan Battle Brawlers,"Action, Fantasy, Game",6.38
5585,301,Cinderella Boy,"Action, Adventure, Comedy, Mystery",6.38
5586,13807,Corpse Party: Missing Footage,"Horror, School",6.38
5587,29165,Daitoshokan no Hitsujikai Picture Drama,"Comedy, Ecchi",6.38
5588,32264,Dear Brave,"Music, Romance",6.38
5589,1337,Dororon Enma-kun,"Comedy, Demons, Fantasy, Horror, Shounen, Supernatural",6.38
5590,1344,Eightman After,"Action, Drama, Sci-Fi",6.38
5591,24675,Future Card Buddyfight Recap,Game,6.38
5592,16912,gdgd Fairies 2 Episode 0,"Comedy, Fantasy",6.38
5593,6271,Gendai Kibunroku Kaii Monogatari,Horror,6.38
